#current, input, next, accept
ReadHeaderFormat,       LexicalElement.ATTR_WEIT,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_COLOR,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_VECTOR,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_DEPTH,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_FOLDING,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_SCALE,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_ROTATION,                   ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_TRANSLATION,                ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PATCH,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_PATCHTRI,                   ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_SEGMENT,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_VISIBLE,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_LOCKING,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_SHADING,                    ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_FACET,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_COLOR_TYPE,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_MIRROR,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_MIRROR_AXIS,                ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_MIRROR_DIS,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_LATHE,                      ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_LATHE_AXIS,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_LATHE_SEG,                  ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_V,                          ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_M,                          ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_UV,                         ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.ATTR_CRS,                        ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.PAREN_CHUNK_BEGIN,               ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.PAREN_CHUNK_END,                 ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.PAREN_BEGIN,                     ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.PAREN_END,                       ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.STRING,                          ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.INT,                             ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.FLOAT,                           ReadHeaderFormat,     false,
ReadHeaderFormat,       LexicalElement.BYTE_ARRAY,                      ReadHeader,           false,
ReadHeaderFormat,       LexicalElement.ENTER_CODE,                      ReadHeader,           false,

ReadHeaderVer,       LexicalElement.NOP,                             ReadHeaderVer,    false,
